Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,Country,Category,Sub-Category,Product Name,Quantity,Discount,Sales,Profit,Delivery Status
ORD3911,2027-12-21,2027-12-27,Second Class,CUST7911,John Doe,Home Office,South,Canada,Technology,Binders,Smartphone,8,0.01,57.51,25.05,On Time
ORD3912,2027-12-22,2027-12-25,Same Day,CUST7912,Emma Johnson,Home Office,Central,USA,Technology,Tables,USB Drive,6,0.36,347.51,54.55,On Time
ORD3913,2027-12-23,2027-12-31,Second Class,CUST7913,John Doe,Corporate,West,Germany,Technology,Storage,USB Drive,6,0.46,20.66,-2.41,Early
ORD3914,2027-12-24,2027-12-27,First Class,CUST7914,John Doe,Corporate,Central,Mexico,Furniture,Tables,Notebook Binder,6,0.03,201.25,44.41,Delayed
ORD3915,2027-12-25,2027-12-27,Same Day,CUST7915,John Doe,Corporate,South,Canada,Technology,Chairs,Standing Desk,6,0.09,214.36,63.45,Early
ORD3916,2027-12-26,2027-12-29,Standard Class,CUST7916,John Doe,Corporate,West,Canada,Technology,Chairs,Office Chair,9,0.0,67.15,9.42,Early
ORD3917,2027-12-27,2028-01-02,Same Day,CUST7917,Alice Smith,Home Office,East,USA,Office Supplies,Tables,Standing Desk,1,0.05,14.83,5.55,On Time
ORD3918,2027-12-28,2027-12-30,Second Class,CUST7918,Robert Brown,Corporate,Central,USA,Office Supplies,Accessories,Standing Desk,6,0.31,,7.8,Delayed
ORD3919,2027-12-29,2028-01-06,First Class,CUST7919,Robert Brown,Consumer,West,Mexico,Furniture,Binders,Office Chair,8,0.02,228.69,-51.04,Early
ORD3920,2027-12-30,2027-12-31,Standard Class,CUST7920,Alice Smith,Home Office,Central,Canada,Furniture,Chairs,USB Drive,1,0.21,127.77,44.42,Early
ORD3921,2027-12-31,2028-01-07,Same Day,CUST7921,Emma Johnson,Corporate,South,USA,Furniture,Storage,Standing Desk,6,0.25,43.8,-8.01,Early
ORD3922,2028-01-01,2028-01-03,Second Class,CUST7922,Emma Johnson,Home Office,West,Canada,Furniture,Chairs,Smartphone,9,0.45,135.64,55.1,Early
ORD3923,2028-01-02,2028-01-08,Standard Class,CUST7923,Robert Brown,Corporate,East,Mexico,Furniture,Storage,Smartphone,6,0.24,269.12,31.62,Delayed
ORD3924,2028-01-03,2028-01-05,First Class,CUST7924,Emma Johnson,Home Office,East,Canada,Office Supplies,Binders,Notebook Binder,2,0.07,373.65,106.67,On Time
ORD3925,2028-01-04,2028-01-06,Standard Class,CUST7925,Robert Brown,Corporate,Central,Germany,Office Supplies,Chairs,Notebook Binder,1,0.14,211.88,101.21,On Time
ORD3926,2028-01-05,2028-01-13,First Class,CUST7926,Robert Brown,Consumer,South,Canada,Office Supplies,Accessories,Office Chair,4,0.34,310.44,14.14,Early
ORD3927,2028-01-06,2028-01-08,Standard Class,CUST7927,Alice Smith,Corporate,South,UK,Technology,Storage,Office Chair,6,0.06,302.41,20.5,Delayed
ORD3928,2028-01-07,2028-01-14,Same Day,CUST7928,Emma Johnson,Home Office,Central,UK,Technology,Chairs,Notebook Binder,9,0.12,449.19,162.01,Delayed
ORD3929,2028-01-08,2028-01-11,Second Class,CUST7929,Alice Smith,Home Office,West,Mexico,Office Supplies,Chairs,Standing Desk,5,0.5,97.9,-20.74,Early
ORD3930,2028-01-09,2028-01-17,Same Day,CUST7930,Robert Brown,Consumer,West,Mexico,Office Supplies,Tables,USB Drive,7,0.0,243.45,-67.64,Delayed
ORD3931,2028-01-10,2028-01-17,Same Day,CUST7931,Robert Brown,Home Office,Central,Mexico,Furniture,Accessories,Smartphone,6,0.08,319.6,,Early
ORD3932,2028-01-11,2028-01-19,First Class,CUST7932,Robert Brown,Consumer,West,Germany,Office Supplies,Accessories,Office Chair,6,0.42,264.66,-43.93,On Time
ORD3933,2028-01-12,2028-01-19,First Class,CUST7933,John Doe,Home Office,West,Germany,Furniture,Tables,Notebook Binder,9,0.05,230.67,-22.01,On Time
ORD3934,2028-01-13,2028-01-19,First Class,CUST7934,John Doe,Home Office,West,Canada,Office Supplies,Storage,Smartphone,5,0.02,486.99,234.25,On Time
ORD3935,2028-01-14,2028-01-21,Same Day,CUST7935,John Doe,Consumer,Central,USA,Furniture,Phones,Office Chair,2,0.06,471.59,104.94,Early
ORD3936,2028-01-15,2028-01-20,Standard Class,CUST7936,Alice Smith,Home Office,East,UK,Office Supplies,Binders,Office Chair,8,0.35,309.61,119.08,Early
ORD3937,2028-01-16,2028-01-23,Standard Class,CUST7937,Robert Brown,Home Office,South,UK,Furniture,Accessories,Standing Desk,3,0.5,225.39,94.27,On Time
ORD3938,2028-01-17,2028-01-18,Same Day,CUST7938,Emma Johnson,Consumer,East,UK,Technology,Phones,Office Chair,9,0.3,,-77.14,Early
ORD3939,2028-01-18,2028-01-19,Same Day,CUST7939,Alice Smith,Corporate,West,Canada,Technology,Storage,USB Drive,5,0.06,-261.34,115.57,Delayed
ORD3940,2028-01-19,2028-01-28,Second Class,CUST7940,Alice Smith,Consumer,Central,Canada,Furniture,Binders,Office Chair,1,0.09,497.83,195.75,On Time
ORD3941,2028-01-20,2028-01-25,First Class,CUST7941,Alice Smith,Home Office,South,Mexico,Furniture,Accessories,USB Drive,4,0.27,346.11,,Delayed
ORD3942,2028-01-21,2028-01-26,First Class,CUST7942,Emma Johnson,Corporate,West,USA,Technology,Chairs,Standing Desk,9,0.36,43.4,20.91,Delayed
ORD3943,2028-01-22,2028-01-25,Same Day,CUST7943,Robert Brown,Corporate,South,Mexico,Office Supplies,Accessories,USB Drive,1,0.33,206.94,13.79,Early
ORD3944,2028-01-23,2028-01-28,Same Day,CUST7944,John Doe,Corporate,South,Canada,Furniture,Binders,Smartphone,8,0.29,367.83,176.41,Early
ORD3945,2028-01-24,2028-01-27,Standard Class,CUST7945,Robert Brown,Consumer,East,Germany,Office Supplies,Phones,Office Chair,8,0.49,422.76,,On Time
ORD3946,2028-01-25,2028-02-03,Same Day,CUST7946,Robert Brown,Corporate,West,Mexico,Technology,Chairs,Notebook Binder,9,0.1,408.55,21.29,Early
ORD3947,2028-01-26,2028-02-04,Standard Class,CUST7947,Alice Smith,Corporate,South,Canada,Technology,Binders,Notebook Binder,9,0.09,488.85,53.4,Early
ORD3948,2028-01-27,2028-02-02,Same Day,CUST7948,Alice Smith,Corporate,East,Canada,Furniture,Storage,USB Drive,6,0.43,249.67,-19.95,Delayed
ORD3949,2028-01-28,2028-01-29,Second Class,CUST7949,Alice Smith,Home Office,Central,Germany,Office Supplies,Binders,Standing Desk,5,0.15,78.63,7.04,Early
ORD3950,2028-01-29,2028-02-05,Second Class,CUST7950,John Doe,Consumer,South,Germany,Technology,Accessories,USB Drive,7,0.17,329.6,-70.54,On Time
ORD3951,2028-01-30,2028-02-06,Standard Class,CUST7951,John Doe,Consumer,West,Germany,Office Supplies,Storage,USB Drive,9,0.27,44.67,19.07,Early
ORD3952,2028-01-31,2028-02-04,First Class,CUST7952,John Doe,Home Office,Central,USA,Technology,Tables,USB Drive,5,0.19,487.03,131.78,On Time
ORD3953,2028-02-01,2028-02-09,Second Class,CUST7953,Robert Brown,Corporate,South,Canada,Furniture,Tables,Smartphone,3,0.14,381.68,131.36,Delayed
ORD3954,2028-02-02,2028-02-08,Standard Class,CUST7954,Alice Smith,Home Office,South,Germany,Office Supplies,Chairs,Smartphone,9,0.46,491.25,61.36,Delayed
ORD3955,2028-02-03,2028-02-07,Same Day,CUST7955,Emma Johnson,Home Office,West,USA,Office Supplies,Binders,USB Drive,1,0.06,194.85,-38.87,Delayed
ORD3956,2028-02-04,2028-02-08,Same Day,CUST7956,Robert Brown,Corporate,South,UK,Furniture,Phones,Standing Desk,1,0.2,17.74,2.3,On Time
ORD3957,2028-02-05,2028-02-07,Standard Class,CUST7957,John Doe,Corporate,West,UK,Furniture,Chairs,Office Chair,4,0.0,265.43,-9.72,Delayed
ORD3958,2028-02-06,2028-02-08,First Class,CUST7958,Emma Johnson,Consumer,West,UK,Furniture,Storage,Notebook Binder,2,0.4,69.38,-20.25,Delayed
ORD3959,2028-02-07,2028-02-11,Standard Class,CUST7959,Emma Johnson,Corporate,West,Canada,Furniture,Chairs,Smartphone,7,0.08,343.02,65.87,Early
ORD3960,2028-02-08,2028-02-13,Standard Class,CUST7960,Alice Smith,Home Office,West,USA,Technology,Accessories,Office Chair,2,0.39,253.8,97.18,On Time
ORD3961,2028-02-09,2028-02-17,Second Class,CUST7961,Emma Johnson,Home Office,South,USA,Office Supplies,Storage,Smartphone,7,0.07,379.19,101.79,Delayed
ORD3962,2028-02-10,2028-02-16,Standard Class,CUST7962,John Doe,Corporate,Central,UK,Technology,Phones,Smartphone,8,0.21,152.62,-18.49,Early
ORD3963,2028-02-11,2028-02-15,Standard Class,CUST7963,Alice Smith,Consumer,Central,Mexico,Furniture,Binders,Smartphone,8,0.36,416.29,,Early
ORD3964,2028-02-12,2028-02-19,Same Day,CUST7964,Emma Johnson,Home Office,East,UK,Technology,Storage,USB Drive,3,0.14,328.9,-17.23,Delayed
ORD3965,2028-02-13,2028-02-21,Second Class,CUST7965,Alice Smith,Corporate,West,Canada,Technology,Binders,USB Drive,9,0.16,493.98,-61.85,On Time
ORD3966,2028-02-14,2028-02-16,Same Day,CUST7966,Emma Johnson,Consumer,South,UK,Office Supplies,Binders,Smartphone,6,0.33,97.49,45.71,Delayed
ORD3967,2028-02-15,2028-02-22,Same Day,CUST7967,Robert Brown,Consumer,South,UK,Office Supplies,Chairs,Smartphone,4,0.09,35.07,-10.06,Early
ORD3968,2028-02-16,2028-02-18,First Class,CUST7968,Robert Brown,Home Office,East,USA,Office Supplies,Accessories,Notebook Binder,8,0.48,427.01,-70.86,On Time
ORD3969,2028-02-17,2028-02-19,First Class,CUST7969,John Doe,Home Office,Central,UK,Furniture,Chairs,Office Chair,4,0.09,175.84,12.94,Early
ORD3970,2028-02-18,2028-02-26,Second Class,CUST7970,Robert Brown,Consumer,South,Germany,Furniture,Tables,Office Chair,4,0.37,221.31,-36.81,Delayed
ORD3971,2028-02-19,2028-02-21,Second Class,CUST7971,Robert Brown,Consumer,East,Germany,Office Supplies,Tables,Standing Desk,8,0.4,463.58,-77.19,On Time
ORD3972,2028-02-20,2028-02-29,First Class,CUST7972,Robert Brown,Consumer,Central,Mexico,Technology,Binders,Standing Desk,4,0.19,225.94,46.88,Delayed
ORD3973,2028-02-21,2028-02-22,First Class,CUST7973,Emma Johnson,Corporate,South,Canada,Office Supplies,Accessories,Standing Desk,1,0.08,156.03,55.43,Delayed
ORD3974,2028-02-22,2028-03-02,First Class,CUST7974,Emma Johnson,Home Office,West,Canada,Furniture,Storage,USB Drive,6,0.08,39.15,8.98,Delayed
ORD3975,2028-02-23,2028-02-24,First Class,CUST7975,Alice Smith,Consumer,East,USA,Technology,Binders,USB Drive,8,0.49,227.04,-49.69,Early
ORD3976,2028-02-24,2028-02-26,First Class,CUST7976,Emma Johnson,Home Office,South,Canada,Furniture,Storage,Notebook Binder,3,0.36,330.93,137.77,On Time
ORD3977,2028-02-25,2028-03-02,Same Day,CUST7977,Robert Brown,Home Office,East,Mexico,Office Supplies,Binders,USB Drive,2,0.23,141.9,62.18,On Time
ORD3978,2028-02-26,2028-03-03,Second Class,CUST7978,Emma Johnson,Home Office,East,Germany,Office Supplies,Chairs,Standing Desk,6,0.13,361.71,-27.2,Early
ORD3979,2028-02-27,2028-02-28,Same Day,CUST7979,John Doe,Consumer,East,USA,Technology,Binders,Smartphone,1,0.01,244.35,34.82,On Time
ORD3980,2028-02-28,2028-03-06,Same Day,CUST7980,Alice Smith,Corporate,West,Germany,Office Supplies,Binders,Standing Desk,5,0.34,430.47,37.96,On Time
ORD3981,2028-02-29,2028-03-08,Standard Class,CUST7981,Alice Smith,Consumer,Central,Mexico,Furniture,Accessories,Notebook Binder,6,0.48,89.25,20.94,Delayed
ORD3982,2028-03-01,2028-03-03,Same Day,CUST7982,Emma Johnson,Home Office,Central,USA,Furniture,Accessories,Smartphone,8,0.05,380.97,183.76,Delayed
ORD3983,2028-03-02,2028-03-10,First Class,CUST7983,Robert Brown,Consumer,South,UK,Furniture,Storage,USB Drive,7,0.38,466.95,228.39,Early
ORD3984,2028-03-03,2028-03-12,First Class,CUST7984,Alice Smith,Consumer,West,Canada,Technology,Accessories,Smartphone,6,0.08,373.28,40.06,On Time
ORD3985,2028-03-04,2028-03-10,Standard Class,CUST7985,John Doe,Home Office,Central,Mexico,Furniture,Binders,Notebook Binder,2,0.4,208.91,-47.31,Early
ORD3986,2028-03-05,2028-03-10,Standard Class,CUST7986,John Doe,Home Office,South,USA,Office Supplies,Accessories,USB Drive,8,0.19,122.92,-3.99,Early
ORD3987,2028-03-06,2028-03-15,Standard Class,CUST7987,Alice Smith,Consumer,South,Germany,Technology,Accessories,Office Chair,8,0.36,58.2,1.8,Early
ORD3988,2028-03-07,2028-03-16,Standard Class,CUST7988,Robert Brown,Consumer,East,USA,Furniture,Phones,Standing Desk,5,0.46,324.76,41.47,Early
ORD3989,2028-03-08,2028-03-09,Standard Class,CUST7989,Robert Brown,Consumer,West,UK,Furniture,Phones,Standing Desk,3,0.31,80.0,37.46,Delayed
ORD3990,2028-03-09,2028-03-12,Same Day,CUST7990,Emma Johnson,Consumer,Central,Mexico,Office Supplies,Tables,Notebook Binder,8,0.46,420.77,-37.9,Early
ORD3991,2028-03-10,2028-03-19,Standard Class,CUST7991,Emma Johnson,Corporate,West,USA,Office Supplies,Chairs,Notebook Binder,5,0.12,480.76,62.19,On Time
ORD3992,2028-03-11,2028-03-13,Same Day,CUST7992,Alice Smith,Consumer,West,Mexico,Technology,Chairs,Standing Desk,3,0.49,76.54,-5.14,Delayed
ORD3993,2028-03-12,2028-03-16,Second Class,CUST7993,Emma Johnson,Corporate,Central,Mexico,Furniture,Accessories,Smartphone,9,0.44,194.27,84.62,Delayed
ORD3994,2028-03-13,2028-03-17,Standard Class,CUST7994,Emma Johnson,Home Office,Central,Germany,Furniture,Tables,Office Chair,9,0.05,469.26,230.86,Early
ORD3995,2028-03-14,2028-03-16,Standard Class,CUST7995,Emma Johnson,Corporate,West,Canada,Office Supplies,Tables,Office Chair,7,0.21,240.65,95.44,Delayed
ORD3996,2028-03-15,2028-03-18,Same Day,CUST7996,John Doe,Home Office,South,UK,Technology,Storage,Notebook Binder,8,0.46,272.35,,Delayed
ORD3997,2028-03-16,2028-03-19,Second Class,CUST7997,Emma Johnson,Corporate,West,USA,Office Supplies,Phones,Notebook Binder,5,0.04,376.28,-29.23,Delayed
ORD3998,2028-03-17,2028-03-18,Same Day,CUST7998,Alice Smith,Home Office,Central,Canada,Office Supplies,Tables,Smartphone,5,0.23,,5.09,Delayed
ORD3999,2028-03-18,2028-03-24,Same Day,CUST7999,Robert Brown,Consumer,West,Germany,Technology,Binders,Notebook Binder,5,0.36,,145.98,Delayed
ORD4000,2028-03-19,2028-03-27,Standard Class,CUST8000,Emma Johnson,Corporate,Central,Canada,Furniture,Storage,Office Chair,2,0.02,392.63,-114.86,Delayed
ORD4001,2028-03-20,2028-03-23,First Class,CUST8001,Robert Brown,Corporate,South,Mexico,Furniture,Accessories,Standing Desk,3,0.38,89.07,44.19,On Time
ORD4002,2028-03-21,2028-03-26,First Class,CUST8002,Emma Johnson,Home Office,West,Mexico,Furniture,Binders,Office Chair,8,0.18,64.42,26.2,Delayed
ORD4003,2028-03-22,2028-03-23,Same Day,CUST8003,,Home Office,South,UK,Technology,Chairs,Smartphone,6,0.12,468.13,-131.52,Delayed
ORD4004,2028-03-23,2028-03-30,Standard Class,CUST8004,John Doe,Corporate,West,USA,Technology,Phones,Standing Desk,9,0.29,345.66,1.96,Early
ORD4005,2028-03-24,2028-03-25,Second Class,CUST8005,Alice Smith,Home Office,West,USA,Technology,Binders,Standing Desk,7,0.27,-28.9,7.23,Delayed
ORD4006,2028-03-25,2028-04-03,First Class,CUST8006,John Doe,Consumer,Central,Germany,Technology,Accessories,Office Chair,6,0.44,79.57,-8.5,Delayed
ORD4007,2028-03-26,2028-04-03,Second Class,CUST8007,Emma Johnson,Corporate,East,UK,Technology,Binders,Standing Desk,4,0.34,33.44,-6.21,Early
ORD4008,2028-03-27,2028-04-03,First Class,CUST8008,Emma Johnson,Consumer,Central,USA,Office Supplies,Binders,Standing Desk,7,0.21,487.3,99.14,On Time
ORD4009,2028-03-28,2028-04-04,Standard Class,CUST8009,John Doe,Corporate,West,Mexico,Furniture,Tables,Notebook Binder,4,0.33,253.95,107.38,On Time
ORD4010,2028-03-29,2028-04-03,Same Day,CUST8010,Alice Smith,Consumer,East,UK,Technology,Phones,Standing Desk,7,0.38,236.45,109.83,Delayed
ORD4011,2028-03-30,2028-04-04,Second Class,CUST8011,Alice Smith,Corporate,East,Canada,Furniture,Chairs,Smartphone,5,0.47,478.33,-139.57,On Time
ORD4012,2028-03-31,2028-04-05,Second Class,CUST8012,John Doe,Home Office,South,UK,Technology,Accessories,Standing Desk,2,0.35,257.27,102.8,On Time
ORD4013,2028-04-01,2028-04-02,Same Day,CUST8013,Emma Johnson,Corporate,West,UK,Furniture,Storage,Notebook Binder,7,0.27,263.7,39.19,On Time
ORD4014,2028-04-02,2028-04-10,Second Class,CUST8014,John Doe,Consumer,Central,USA,Office Supplies,Storage,USB Drive,8,0.19,492.21,-54.06,On Time
ORD4015,2028-04-03,2028-04-04,First Class,CUST8015,Emma Johnson,Corporate,East,Germany,Furniture,Accessories,USB Drive,2,0.45,64.6,12.5,Delayed
ORD4016,2028-04-04,2028-04-08,Same Day,CUST8016,John Doe,Consumer,East,Germany,Furniture,Chairs,Smartphone,6,0.4,493.02,244.85,Delayed
ORD4017,2028-04-05,2028-04-14,First Class,CUST8017,Emma Johnson,Consumer,Central,USA,Technology,Accessories,Smartphone,4,0.04,91.18,-7.21,Early
ORD4018,2028-04-06,2028-04-15,First Class,CUST8018,,Consumer,Central,USA,Furniture,Tables,Standing Desk,5,0.35,241.73,-18.97,Delayed
ORD4019,2028-04-07,2028-04-12,Standard Class,CUST8019,Robert Brown,Home Office,East,USA,Office Supplies,Storage,Standing Desk,1,0.27,175.43,45.46,Delayed
ORD4020,2028-04-08,2028-04-12,First Class,CUST8020,Emma Johnson,Corporate,Central,Germany,Office Supplies,Storage,USB Drive,6,0.05,478.16,-126.92,On Time
ORD4021,2028-04-09,2028-04-12,Standard Class,CUST8021,Alice Smith,Consumer,South,USA,Office Supplies,Binders,USB Drive,8,0.28,247.9,88.36,On Time
ORD4022,2028-04-10,2028-04-13,Second Class,CUST8022,John Doe,Home Office,East,Canada,Technology,Tables,Office Chair,2,0.1,-21.28,4.72,Delayed
ORD4023,2028-04-11,2028-04-16,Second Class,CUST8023,Alice Smith,Consumer,South,Canada,Technology,Storage,USB Drive,1,0.35,118.63,44.24,Delayed
ORD4024,2028-04-12,2028-04-13,Standard Class,CUST8024,John Doe,Corporate,West,Mexico,Technology,Tables,USB Drive,9,0.14,221.1,-25.52,On Time
ORD4025,2028-04-13,2028-04-18,First Class,CUST8025,Alice Smith,Home Office,South,Canada,Technology,Tables,Smartphone,2,0.08,341.43,128.98,Delayed
ORD4026,2028-04-14,2028-04-20,Same Day,CUST8026,Alice Smith,Consumer,Central,UK,Technology,Chairs,Office Chair,8,0.04,285.33,16.8,Delayed
ORD4027,2028-04-15,2028-04-22,Same Day,CUST8027,John Doe,Consumer,East,Mexico,Office Supplies,Storage,Office Chair,5,0.25,426.46,-82.66,On Time
ORD4028,2028-04-16,2028-04-25,Standard Class,CUST8028,John Doe,Consumer,South,Canada,Furniture,Phones,Standing Desk,2,0.1,415.93,175.16,On Time
ORD4029,2028-04-17,2028-04-20,Second Class,CUST8029,Alice Smith,Corporate,Central,UK,Office Supplies,Chairs,Standing Desk,5,0.43,299.35,79.03,Early
ORD4030,2028-04-18,2028-04-20,Second Class,CUST8030,Alice Smith,Home Office,Central,Canada,Technology,Chairs,Office Chair,9,0.0,289.94,-47.95,Delayed
ORD4031,2028-04-19,2028-04-22,Same Day,CUST8031,Alice Smith,Home Office,South,UK,Office Supplies,Tables,Office Chair,6,0.42,146.3,-15.04,On Time
ORD4032,2028-04-20,2028-04-29,Standard Class,CUST8032,Emma Johnson,Home Office,East,USA,Furniture,Phones,Standing Desk,3,0.26,479.37,-40.7,On Time
ORD4033,2028-04-21,2028-04-28,Same Day,CUST8033,Emma Johnson,Consumer,South,UK,Technology,Chairs,Smartphone,8,0.46,47.66,22.43,Delayed
ORD4034,2028-04-22,2028-05-01,First Class,CUST8034,Robert Brown,Home Office,West,USA,Office Supplies,Phones,Smartphone,1,0.1,204.54,83.64,Delayed
ORD4035,2028-04-23,2028-04-25,First Class,CUST8035,Emma Johnson,Consumer,South,UK,Office Supplies,Storage,Smartphone,9,0.05,333.81,-7.65,On Time
ORD4036,2028-04-24,2028-04-29,Standard Class,CUST8036,Emma Johnson,Corporate,South,UK,Furniture,Tables,Smartphone,9,0.31,473.37,34.7,Delayed
ORD4037,2028-04-25,2028-04-29,Standard Class,CUST8037,John Doe,Home Office,East,Canada,Technology,Chairs,Standing Desk,4,0.35,255.75,-18.36,Early
ORD4038,2028-04-26,2028-04-28,First Class,CUST8038,Robert Brown,Consumer,South,UK,Technology,Phones,Notebook Binder,8,0.19,449.0,132.06,On Time
ORD4039,2028-04-27,2028-05-06,Second Class,CUST8039,Robert Brown,Home Office,Central,Canada,Furniture,Accessories,USB Drive,3,0.01,61.35,-10.49,On Time
ORD4040,2028-04-28,2028-05-07,Standard Class,CUST8040,Emma Johnson,Home Office,East,UK,Furniture,Chairs,USB Drive,6,0.2,270.48,-7.87,Delayed
ORD4041,2028-04-29,2028-05-05,First Class,CUST8041,John Doe,Corporate,Central,Germany,Furniture,Chairs,USB Drive,8,0.12,164.86,30.48,On Time
ORD4042,2028-04-30,2028-05-06,First Class,CUST8042,John Doe,Home Office,East,Mexico,Furniture,Chairs,USB Drive,9,0.17,399.89,160.71,Delayed
ORD4043,2028-05-01,2028-05-09,Second Class,CUST8043,Robert Brown,Corporate,West,Canada,Technology,Phones,Standing Desk,8,0.25,228.05,47.53,Early
ORD4044,2028-05-02,2028-05-08,Second Class,CUST8044,John Doe,Home Office,West,Canada,Technology,Binders,Notebook Binder,9,0.35,242.87,109.72,Early
ORD4045,2028-05-03,2028-05-04,Second Class,CUST8045,Alice Smith,Home Office,West,USA,Office Supplies,Storage,Standing Desk,4,0.48,41.74,18.56,Early
ORD4046,2028-05-04,2028-05-08,Second Class,CUST8046,Emma Johnson,Home Office,South,Germany,Office Supplies,Chairs,Notebook Binder,1,0.07,224.62,61.69,On Time
ORD4047,2028-05-05,2028-05-12,Same Day,CUST8047,Alice Smith,Home Office,West,USA,Office Supplies,Accessories,Standing Desk,7,0.34,49.61,-3.82,Early
ORD4048,2028-05-06,2028-05-08,Second Class,CUST8048,Robert Brown,Home Office,East,Germany,Technology,Accessories,Office Chair,4,0.12,-156.79,38.64,Delayed
ORD4049,2028-05-07,2028-05-16,Same Day,CUST8049,Robert Brown,Home Office,West,Germany,Technology,Tables,Notebook Binder,1,0.11,72.17,-10.52,Delayed
ORD4050,2028-05-08,2028-05-16,Standard Class,CUST8050,John Doe,Corporate,East,UK,Technology,Binders,USB Drive,3,0.32,173.9,-5.81,Early
ORD4051,2028-05-09,2028-05-17,First Class,CUST8051,John Doe,Corporate,Central,USA,Office Supplies,Binders,Notebook Binder,7,0.39,121.42,37.19,Early
ORD4052,2028-05-10,2028-05-17,Same Day,CUST8052,Robert Brown,Consumer,South,Mexico,Furniture,Phones,Smartphone,3,0.49,,56.98,Delayed
ORD4053,2028-05-11,2028-05-15,Standard Class,CUST8053,Robert Brown,Home Office,Central,Germany,Furniture,Tables,Notebook Binder,1,0.38,82.71,2.76,Early
ORD4054,2028-05-12,2028-05-14,Standard Class,CUST8054,Alice Smith,Corporate,Central,Germany,Furniture,Phones,Smartphone,7,0.08,225.41,26.77,Early
